Open,High,Low,Close,Adj Close,Volume,atr,upperband,lowerband,signals,buy_positions,sell_positions,investment,cumulative_balance,pl,cumPL,Max Drawdown,Profit
292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,290.5008850097656,85731500,10.191335042317709,317.15399169921875,256.0059814453125,,,,100.0,100.0,0.0,0.0,0.0,0.0
291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,282.7769470214844,72848600,10.390000406901041,317.15399169921875,258.9100006103516,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
307.989990234375,308.5,293.0299987792969,296.7099914550781,290.8341979980469,90428900,11.118666585286459,317.15399169921875,267.40899963378905,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,293.9021911621094,53481300,10.955999755859375,317.15399169921875,269.7469909667969,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,302.15545654296875,49743700,11.410664876302084,317.15399169921875,269.7469909667969,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,304.8216247558594,46444500,11.383998616536458,317.15399169921875,275.22300415039064,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,302.6456298828125,40950400,11.105332438151041,317.15399169921875,275.22300415039064,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,307.25250244140625,36636000,11.081333414713542,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
309.489990234375,311.2300109863281,299.9599914550781,301.25,295.2843017578125,43730000,11.419333902994792,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,299.88140869140625,35096500,10.882666015625,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,294.990234375,28533300,10.940665690104167,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
301.25,305.55999755859375,299.95001220703125,304.55999755859375,298.52874755859375,32421200,10.750663248697917,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,305.04705810546875,31284700,10.491328938802083,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,296.39190673828125,45386200,10.491328938802083,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,289.1972351074219,39175600,10.59599609375,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
293.7699890136719,296.760009765625,291.3500061035156,295.0,289.1580810546875,36359500,9.552663167317709,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
300.010009765625,300.79998779296875,297.0199890136719,300.4700012207031,294.51971435546875,27058300,9.19266357421875,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
298.3699951171875,300.8699951171875,293.67999267578125,299.5,294.1759338378906,29982100,8.337996419270834,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
296.3599853515625,296.79998779296875,290.0,290.7300109863281,285.5618591308594,32461600,8.265329996744791,317.15399169921875,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
293.04998779296875,293.8599853515625,286.30999755859375,287.92999267578125,282.8116149902344,34264000,7.833329264322916,313.58497924804686,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
285.0,291.5400085449219,284.5,287.7200012207031,282.6053161621094,41736100,7.901995849609375,311.7259918212891,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,275.2878112792969,37811200,8.285329182942709,310.75599670410156,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,289.353271484375,56989700,9.437331136067709,310.75599670410156,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
295.1400146484375,297.6300048828125,291.6499938964844,297.30999755859375,292.0248718261719,32546700,8.93599853515625,310.75599670410156,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
294.30999755859375,299.1400146484375,293.0,298.7900085449219,293.4786071777344,34627500,8.756667073567709,310.75599670410156,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,289.7068786621094,31217800,8.748667399088541,310.75599670410156,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,294.8536682128906,31873000,8.892667643229167,310.75599670410156,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,290.65960693359375,27314500,9.006669108072916,310.75599670410156,278.75599975585936,0.0,,,100.0,100.0,0.0,0.0,0.0,0.0
